"Y","TSS","Size","Type"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
1,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
1,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","M","APV"
0,"B","L","P"
0,"B","L","P"
0,"B","L","P"
0,"B","L","P"
1,"B","L","P"
0,"B","L","P"
0,"B","L","P"
0,"B","L","P"
1,"B","L","P"
1,"B","L","P"
0,"B","L","P"
1,"B","L","P"
0,"B","L","P"
0,"B","L","P"
0,"B","L","P"
0,"B","L","P"
0,"B","L","P"
0,"B","L","P"
0,"B","L","P"
0,"B","L","P"
0,"B","L","P"
0,"B","L","P"
0,"B","L","P"
0,"B","L","P"
0,"B","L","P"
